2023-03-10 11:18:34,669 INFO    StreamThr :46120 [internal.py:wandb_internal():87] W&B internal server running at pid: 46120, started at: 2023-03-10 11:18:34.668693
2023-03-10 11:19:23,379 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:19:28,332 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:19:28,393 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:19:33,340 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:19:33,401 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:19:35,421 DEBUG   SystemMonitor:46120 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-10 11:19:35,422 DEBUG   SenderThread:46120 [sender.py:send():336] send: stats
2023-03-10 11:19:38,349 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:19:38,426 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:19:43,356 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:19:43,433 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:19:48,377 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:19:48,470 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:19:53,396 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:19:53,489 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:19:58,421 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:19:58,498 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:03,431 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:03,507 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:05,433 DEBUG   SenderThread:46120 [sender.py:send():336] send: stats
2023-03-10 11:20:08,439 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:09,441 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:13,447 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:14,448 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:18,451 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:19,453 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:23,469 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:24,472 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:28,492 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:29,493 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:33,504 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:34,518 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:35,442 DEBUG   SenderThread:46120 [sender.py:send():336] send: stats
2023-03-10 11:20:38,539 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:40,451 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:43,550 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:45,461 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:48,575 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:50,489 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:53,591 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:20:55,513 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:20:58,620 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:21:00,532 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:21:03,648 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 11:21:05,458 DEBUG   SenderThread:46120 [sender.py:send():336] send: stats
2023-03-10 11:21:06,459 DEBUG   HandlerThread:46120 [handler.py:handle_request():144] handle_request: status_report
