0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,file,class
0.096672502,0.430329219,0.850793291,0.423985935,0.717677313,0.495551656,0.755156293,0.651704129,0.621622146,0.636093785,0.522102198,0.649012796,0.624690968,0.132910059,0.075225916,0.113011641,0.100882948,0.100311351,0.094100835,0.096353781,0.105309535,0.094933733,0.07892272,0.099177009,0.099024845,0.077050825,0.100470208,0.091109365,0.085565047,0.090750141,0.087494636,0.090049808,0.087821949,0.092104399,0.093105002,0.08552123,0.085397944,0.085076553,0.084786124,D:\PhD-data\AudioSet - final\output-anthro\--330hg-Ocw_30_1.wav,anthrophony
0.064993268,0.408638338,0.732212291,0.342127684,0.727649515,0.539012343,0.757746258,0.651027283,0.603544818,0.595970202,0.53912568,0.708226295,0.624553408,0.033769341,0.113649932,0.269351363,0.25849187,0.2951898,0.208933034,0.244981224,0.225879108,0.246023873,0.20261961,0.210359137,0.244738052,0.179230359,0.261453362,0.219218235,0.199921177,0.212079136,0.198459399,0.216000716,0.205020926,0.212509498,0.210301799,0.211187293,0.215394766,0.20469783,0.208885976,D:\PhD-data\AudioSet - final\output-anthro\--330hg-Ocw_30_2.wav,anthrophony
0.626605147,0.887339666,0.438038909,0.259840314,0.750794086,0.179660994,0.530549556,0.621609134,0.401477646,0.626840272,0.507654379,0.3138626,0.427420999,0.326709375,0.347243411,0.375576448,0.373600718,0.394248925,0.428882821,0.413592721,0.390880797,0.397008824,0.395476998,0.421549381,0.425543739,0.380279371,0.399752984,0.394091571,0.391854382,0.397050228,0.38762565,0.39182854,0.394671154,0.395922978,0.39717379,0.392736686,0.395502965,0.386910826,0.386658743,D:\PhD-data\AudioSet - final\output-anthro\--46xGNV1H0_30_1.wav,anthrophony
0.380698987,0.748900908,0.546033816,0.272208966,0.732827376,0.242494603,0.48126362,0.565896254,0.454582067,0.586470684,0.538337788,0.421869555,0.393631171,0.374726108,0.396714118,0.400860914,0.405109642,0.410876944,0.419665617,0.42902571,0.451326167,0.462445985,0.432963034,0.454859151,0.479953461,0.443121947,0.449268582,0.44588901,0.445011893,0.447963241,0.439356607,0.445200999,0.44521911,0.444993508,0.447592863,0.442499122,0.447353644,0.44192243,0.443502112,D:\PhD-data\AudioSet - final\output-anthro\--46xGNV1H0_30_2.wav,anthrophony
0.145752687,0.453453989,0.918173153,0.507370655,0.798199856,0.480372408,0.610810763,0.393808843,0.394952532,0.437629029,0.315638318,0.493011612,0.427072961,0.248159725,0.232217508,0.252757316,0.252256217,0.255544184,0.25112505,0.245176327,0.249286794,0.253715133,0.244667602,0.257248143,0.252783491,0.23064434,0.252832786,0.244153052,0.237776537,0.244615138,0.242494034,0.246391776,0.244233882,0.24658883,0.248491194,0.242918529,0.245722655,0.24124584,0.239205243,D:\PhD-data\AudioSet - final\output-anthro\--5A5ZCa1dE_80_1.wav,anthrophony
0.155241764,0.467828373,0.921897496,0.505501446,0.797017336,0.481727812,0.613722493,0.398464598,0.398109392,0.436046205,0.310742375,0.488254882,0.413643129,0.233922289,0.213588876,0.245425706,0.248844563,0.245982044,0.232751284,0.225949687,0.233365208,0.236628435,0.226275082,0.242999571,0.242805264,0.217955448,0.245771302,0.237726954,0.231854456,0.236200451,0.230413258,0.233395064,0.234097737,0.239859239,0.242731508,0.236501885,0.239103405,0.235563426,0.233739047,D:\PhD-data\AudioSet - final\output-anthro\--5A5ZCa1dE_80_2.wav,anthrophony
0.584256988,0.624983836,0.390090486,0.648060731,0.023278523,0.678724168,0.280554751,0.851760577,0.574517493,0.430127566,0.582733138,0.351368651,0.813111296,0.335851844,0.361000498,0.381244035,0.403452956,0.40288018,0.407832132,0.399238887,0.364177736,0.378180962,0.372215653,0.401518452,0.394838153,0.380059431,0.408224498,0.391974868,0.387687655,0.401387379,0.39278362,0.396434215,0.397836254,0.403883875,0.400749241,0.387506748,0.393164045,0.395534595,0.393174919,D:\PhD-data\AudioSet - final\output-anthro\--65x-naOz0_30_1.wav,anthrophony
0.628399573,0.652799984,0.383207287,0.691098174,0.041260747,0.691259328,0.309792108,0.828133559,0.524657582,0.423688938,0.515766089,0.25923427,0.795082763,0.331316215,0.35330636,0.397623342,0.418097023,0.405128558,0.396354964,0.353139909,0.336225599,0.362740927,0.383186026,0.382265855,0.384132555,0.367212022,0.376081558,0.373051353,0.367496123,0.36558058,0.361933967,0.36974564,0.378214713,0.377109,0.375064051,0.374793407,0.376747382,0.368670191,0.358106287,D:\PhD-data\AudioSet - final\output-anthro\--65x-naOz0_30_2.wav,anthrophony
0.476130132,0.814438556,0.451104133,0.261004154,0.601928134,0.43461272,0.639565639,0.48185641,0.514298324,0.482879228,0.344076053,0.516557923,0.517611888,0.326578601,0.349241777,0.375522076,0.377803652,0.407322504,0.388846672,0.365160998,0.38731421,0.384225827,0.384162299,0.387896216,0.403702918,0.393429337,0.387778311,0.384470639,0.388330889,0.39568756,0.387301118,0.387255242,0.387207325,0.391132024,0.397162977,0.389566319,0.396437424,0.394199046,0.391462295,D:\PhD-data\AudioSet - final\output-anthro\--8hipdKBT4_10_1.wav,anthrophony
0.46646337,0.814345883,0.457980197,0.336600938,0.60233779,0.480765382,0.596599757,0.437629774,0.452780101,0.550841911,0.384117018,0.499246113,0.637720019,0.233917686,0.281153534,0.321751482,0.31959478,0.365108026,0.339459575,0.362729499,0.317883347,0.325622838,0.346212275,0.330896157,0.330204489,0.297433042,0.303212525,0.338175936,0.335688253,0.315266848,0.331702059,0.326054851,0.330066896,0.3298038,0.330701454,0.323617437,0.322932491,0.319484599,0.320761144,D:\PhD-data\AudioSet - final\output-anthro\--8hipdKBT4_10_2.wav,anthrophony
0.021218745,0.311771764,0.730687383,0.403331723,0.7216544,0.453830884,0.572500978,0.491850894,0.543349552,0.552753461,0.394277672,0.564255516,0.600058416,0.400419885,0.416040717,0.411444607,0.468961853,0.50258731,0.463938668,0.420441247,0.447010266,0.48439824,0.444485193,0.44038839,0.480062333,0.473602531,0.463953207,0.45507126,0.44799033,0.456239181,0.451823878,0.454044765,0.453151023,0.457734258,0.461742161,0.454121231,0.459452151,0.45486195,0.454024768,D:\PhD-data\AudioSet - final\output-anthro\--8puiAGLhs_30_1.wav,anthrophony
0.147924451,0.561376121,0.665637027,0.36472983,0.736024972,0.453469321,0.616795872,0.554558583,0.542373183,0.516663942,0.364753997,0.538822377,0.526410667,0.233166919,0.277506578,0.356324561,0.338501855,0.337919146,0.30258426,0.308632532,0.342205524,0.366597495,0.327467675,0.324249845,0.352997343,0.33356713,0.335606362,0.32557239,0.314819525,0.3315494,0.34119664,0.336197611,0.325495726,0.327642725,0.336110961,0.330834887,0.33195491,0.331326345,0.32995429,D:\PhD-data\AudioSet - final\output-anthro\--8puiAGLhs_30_2.wav,anthrophony
0.213848126,0.584883219,0.91209183,0.430573874,0.73382611,0.490803123,0.677501148,0.515855911,0.535047045,0.570327616,0.388960792,0.513438004,0.460252502,0.139782603,0.083302474,0.109404271,0.08886757,0.083671828,0.07582332,0.085896974,0.100307364,0.084963404,0.065804185,0.092146475,0.097860217,0.07195081,0.096738294,0.086177587,0.080364146,0.087524963,0.085351678,0.086811477,0.083521399,0.087736831,0.089858104,0.084085792,0.084543142,0.082834656,0.080411123,D:\PhD-data\AudioSet - final\output-anthro\--9VR_F7CtY_30_1.wav,anthrophony
0.221759026,0.60939568,0.889297218,0.403362198,0.727639899,0.487471093,0.649077221,0.489080728,0.506840721,0.543770621,0.392431148,0.533760949,0.464268297,0.134403887,0.097935486,0.168045766,0.152761827,0.128750298,0.121611666,0.12634232,0.126628075,0.128008943,0.133162852,0.153375821,0.142290433,0.115933279,0.128275519,0.119950423,0.114469437,0.119122397,0.113764184,0.115951959,0.117913623,0.123649187,0.125751231,0.116695142,0.115598992,0.114318645,0.114628044,D:\PhD-data\AudioSet - final\output-anthro\--9VR_F7CtY_30_2.wav,anthrophony
0.538051496,0.810045786,0.517621975,0.609017151,0.389943549,0.555824278,0.465666027,0.717120502,0.522851645,0.436485284,0.481234816,0.345045077,0.457134541,0.201007289,0.172144885,0.204335122,0.195488324,0.179084515,0.18518204,0.21908008,0.211853086,0.195450973,0.196093383,0.201429404,0.18836494,0.172009102,0.195832038,0.190857413,0.192070112,0.198776736,0.196573115,0.196089514,0.190117931,0.195643158,0.199382316,0.193307613,0.201702672,0.199076318,0.195244676,D:\PhD-data\AudioSet - final\output-anthro\--aVt0_KbIs_30_1.wav,anthrophony
0.359925919,0.716659519,0.598019599,0.546643527,0.496925961,0.500093857,0.590612626,0.76260735,0.554530727,0.452678735,0.426048853,0.295807344,0.381703093,0.198186064,0.212049516,0.242994555,0.23531616,0.230534767,0.214435123,0.241566167,0.213859897,0.254152385,0.229949412,0.235002938,0.254775264,0.202799035,0.235280165,0.230886097,0.229615579,0.231271881,0.227661079,0.227680466,0.225172894,0.234532722,0.235948881,0.231187651,0.225636181,0.223853908,0.230444721,D:\PhD-data\AudioSet - final\output-anthro\--aVt0_KbIs_30_2.wav,anthrophony
0.255369366,0.641244672,0.659053109,0.415461336,0.454088567,0.306572428,0.531533934,0.383331637,0.404880604,0.379505903,0.338163609,0.52082897,0.62097283,0.664547115,0.624503035,0.445836232,0.519822311,0.448132109,0.476809806,0.487599189,0.492695577,0.505683833,0.477977801,0.494680542,0.498782468,0.488566803,0.502535291,0.506087254,0.506217395,0.508518869,0.506965542,0.509920272,0.508556175,0.507914991,0.512098986,0.506718287,0.51427461,0.505127805,0.501217367,D:\PhD-data\AudioSet - final\output-anthro\--BFPeFaj2o_0_1.wav,anthrophony
0.239410397,0.626590109,0.664555004,0.425701038,0.469826062,0.302171069,0.56316955,0.35759034,0.395403747,0.372651341,0.334714208,0.571153038,0.618965708,0.443277893,0.445651527,0.447997607,0.502046743,0.490203174,0.504642769,0.507446724,0.518740774,0.52702056,0.509690452,0.517671755,0.502544134,0.484300119,0.525667201,0.517926385,0.510133756,0.515100299,0.510042403,0.51603351,0.511427054,0.516362169,0.520276509,0.507582164,0.514120459,0.512413751,0.509187641,D:\PhD-data\AudioSet - final\output-anthro\--BFPeFaj2o_0_2.wav,anthrophony
0.080765765,0.441972327,0.814345416,0.405422586,0.667570317,0.406290989,0.593339696,0.532159346,0.534847002,0.549248095,0.487110568,0.566753364,0.518565439,0.323893185,0.353468164,0.347533647,0.328904478,0.327943704,0.322301237,0.332059301,0.338648708,0.342993348,0.323445393,0.331803862,0.33824677,0.309150091,0.325852222,0.318469771,0.317083552,0.323705156,0.320995345,0.327842547,0.331448606,0.333662246,0.333813905,0.325171992,0.327087481,0.322754801,0.319885941,D:\PhD-data\AudioSet - final\output-anthro\--Bu2xe4OSo_430_1.wav,anthrophony
0.261000622,0.67605697,0.778969512,0.434115333,0.61177495,0.490167958,0.63681208,0.504841224,0.416665934,0.575114596,0.495517557,0.508477399,0.5523463,0.186104871,0.147862298,0.177887556,0.149508637,0.143356639,0.138573925,0.132095533,0.172564726,0.168738042,0.139581299,0.170814544,0.164746407,0.149020415,0.168447858,0.161293419,0.155096551,0.160624139,0.157324938,0.159831988,0.159374106,0.159710887,0.159843116,0.153231024,0.158217171,0.156683535,0.155449076,D:\PhD-data\AudioSet - final\output-anthro\--Bu2xe4OSo_430_2.wav,anthrophony
0.036368855,0.271645601,0.769600767,0.446135751,0.792043345,0.530649756,0.762913885,0.650025478,0.655549874,0.735416835,0.594632464,0.679539289,0.654342956,0.170801866,0.133105657,0.176360792,0.167647514,0.159234193,0.150566958,0.151364298,0.156980058,0.151440965,0.142571104,0.163578527,0.16329847,0.142165885,0.158514687,0.147285859,0.139280433,0.144601278,0.141470281,0.143833844,0.142417328,0.148018308,0.150810664,0.144545014,0.146125366,0.145045342,0.144832037,D:\PhD-data\AudioSet - final\output-anthro\--EG-JqO4S0_30_1.wav,anthrophony
0.12082403,0.469822793,0.838963751,0.477170854,0.797587579,0.487727157,0.714636163,0.587235063,0.566429419,0.57705614,0.389122784,0.551651646,0.524166608,0.116231207,0.080118739,0.152727073,0.128427656,0.12116233,0.110266128,0.120587417,0.142532268,0.132200879,0.120441183,0.155468254,0.15357468,0.106672357,0.128043521,0.116933715,0.112212558,0.118827556,0.115278205,0.118941854,0.117315277,0.122806952,0.123148974,0.114794757,0.119451381,0.118474993,0.113810496,D:\PhD-data\AudioSet - final\output-anthro\--EG-JqO4S0_30_2.wav,anthrophony
0.063870532,0.402168334,0.782186873,0.40416362,0.75881684,0.495797759,0.677935403,0.550877214,0.596503798,0.687039387,0.590625711,0.707450376,0.657264634,0.219812195,0.15665001,0.171944756,0.193975013,0.182570227,0.153942828,0.155197744,0.187726351,0.163750455,0.156529663,0.182582492,0.181388565,0.168897681,0.175279655,0.161908983,0.158165528,0.1660188,0.160654381,0.162861675,0.160915372,0.166771341,0.165352379,0.162621988,0.165986468,0.161423106,0.161955298,D:\PhD-data\AudioSet - final\output-anthro\--EjZvjjv4k_50_1.wav,anthrophony
0.132778246,0.51809358,0.713067228,0.445347896,0.781216402,0.476544674,0.758278033,0.61022652,0.61784735,0.685413662,0.511777816,0.656532257,0.591583888,0.081862664,0.019738123,0.109908957,0.096116913,0.08328954,0.112672371,0.135991696,0.111753888,0.10234168,0.101673708,0.111397536,0.113689027,0.09195846,0.102664165,0.088195696,0.083591058,0.094702575,0.088630499,0.086978059,0.082113887,0.089372582,0.092801003,0.086937633,0.090963983,0.088547769,0.086009184,D:\PhD-data\AudioSet - final\output-anthro\--EjZvjjv4k_50_2.wav,anthrophony
0.067409105,0.382782815,0.844588679,0.448404109,0.767272822,0.494896875,0.655472956,0.462180789,0.491047709,0.586543042,0.479101503,0.594329697,0.550324281,0.329659492,0.340279986,0.274675485,0.229067101,0.230912699,0.229828522,0.214478697,0.211420963,0.221627844,0.229398668,0.251600216,0.247871182,0.226914296,0.246592502,0.23640085,0.230069186,0.23628515,0.232978048,0.23613119,0.233926873,0.236018382,0.237763714,0.233580514,0.238465962,0.235260426,0.232998498,D:\PhD-data\AudioSet - final\output-anthro\--F70LWypIg_30_1.wav,anthrophony
0.028553632,0.265360238,0.773701077,0.459869477,0.782766097,0.51320472,0.74279926,0.609986008,0.615681743,0.663781029,0.545483538,0.660665949,0.592917617,0.218484517,0.220934283,0.253085069,0.228909175,0.23322772,0.231338355,0.230316547,0.235687679,0.236281917,0.228329698,0.239493368,0.237196712,0.213660112,0.193858376,0.200440407,0.205291547,0.198373461,0.201629129,0.205855119,0.202297879,0.203820942,0.206229895,0.204212381,0.204329133,0.201823707,0.203486637,D:\PhD-data\AudioSet - final\output-anthro\--F70LWypIg_30_2.wav,anthrophony
0.487660637,0.791676953,0.436433136,0.496145679,0.444364662,0.401546051,0.716546736,0.400262236,0.617126687,0.296994215,0.410226205,0.566631921,0.561071995,0.308883595,0.296620587,0.304481508,0.333207344,0.338901224,0.323215605,0.325235952,0.324200481,0.332712679,0.332526717,0.344020381,0.355316523,0.333576706,0.331326248,0.325686092,0.325648611,0.32845556,0.325862429,0.329222487,0.323982728,0.334155203,0.335473228,0.321108442,0.330267184,0.327797296,0.322868949,D:\PhD-data\AudioSet - final\output-anthro\--hS-CvxCNQ_420_1.wav,anthrophony
0.550337163,0.801410962,0.382302233,0.546161745,0.381831587,0.419881488,0.672433344,0.424341456,0.542149302,0.341237521,0.44654017,0.596851069,0.658531689,0.31726843,0.271920575,0.304724446,0.325481856,0.308170264,0.308737997,0.29376148,0.352343757,0.32288637,0.305329653,0.335128666,0.321696642,0.322063044,0.331424653,0.322468164,0.320811118,0.330722819,0.324810797,0.32569362,0.319262435,0.3235459,0.327849113,0.321449551,0.326871701,0.319178984,0.320672153,D:\PhD-data\AudioSet - final\output-anthro\--hS-CvxCNQ_420_2.wav,anthrophony
0.15754972,0.5253967,0.601516473,0.484347125,0.613634652,0.334286916,0.490615377,0.556273055,0.405527779,0.544216589,0.379563291,0.464906259,0.780539472,0.45018032,0.395095002,0.401126582,0.468085839,0.422735528,0.466909729,0.437126023,0.451181773,0.460459224,0.453634179,0.471227423,0.467346729,0.440525268,0.449398895,0.448575577,0.446447294,0.450558411,0.450124833,0.451596414,0.448291398,0.449691752,0.449970114,0.442889403,0.452266063,0.451963231,0.450040084,D:\PhD-data\AudioSet - final\output-anthro\--jGnLqFsQ4_24_1.wav,anthrophony
0.156537305,0.544816083,0.714528316,0.455768186,0.656348194,0.295834058,0.565424614,0.490016623,0.385859206,0.542549793,0.271311168,0.431796769,0.614349161,0.344246141,0.368813544,0.394174664,0.417699519,0.446828356,0.457115094,0.450013351,0.444759407,0.470568191,0.464964925,0.472133255,0.435377154,0.383144834,0.437165162,0.433804317,0.434370996,0.440961377,0.432374392,0.43396683,0.438785777,0.440780045,0.442026419,0.435055524,0.441128823,0.437981195,0.434321561,D:\PhD-data\AudioSet - final\output-anthro\--jGnLqFsQ4_24_2.wav,anthrophony
0.078745815,0.361949333,0.795878193,0.44101914,0.856546532,0.612583555,0.777301314,0.556802908,0.603056135,0.758203432,0.605197995,0.590261357,0.447480427,0.138694347,0.07666468,0.10214714,0.093590522,0.100769404,0.091213835,0.085587109,0.089558195,0.085164671,0.080855668,0.099155247,0.090579667,0.066119342,0.097045327,0.087105434,0.081632612,0.087758122,0.082127684,0.082033015,0.082757956,0.090719213,0.09060772,0.081413153,0.083001053,0.084868716,0.08466493,D:\PhD-data\AudioSet - final\output-anthro\--kcclzNEZQ_30_1.wav,anthrophony
0.096740842,0.425017663,0.762728006,0.438423715,0.866873075,0.572791818,0.746414118,0.539840484,0.574593557,0.784503493,0.636000782,0.573349575,0.474225917,0.136075233,0.076894807,0.108094176,0.099202105,0.095238484,0.06657343,0.065252191,0.095125468,0.096239606,0.078026144,0.096875124,0.100416466,0.085320085,0.08873182,0.082408858,0.083401998,0.084184056,0.077643602,0.083036897,0.081714255,0.085365844,0.087859678,0.08076534,0.080620841,0.081309537,0.079462012,D:\PhD-data\AudioSet - final\output-anthro\--kcclzNEZQ_30_2.wav,anthrophony
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:\PhD-data\AudioSet - final\output-anthro\--lKwp2nVm0_30_1.wav,anthrophony
0.520165814,0.818681168,0.476450979,0.528628751,0.498305056,0.639418696,0.487465391,0.543439452,0.540448736,0.474565922,0.456934669,0.380626634,0.580991717,0.217392269,0.199700909,0.196105385,0.183680552,0.189703643,0.165024031,0.199091327,0.20245228,0.191058576,0.185499238,0.191297415,0.192038185,0.149799374,0.18775299,0.183019614,0.180095964,0.184006029,0.180284346,0.18764401,0.187734943,0.185646826,0.194523626,0.186228314,0.183711527,0.177935334,0.172805486,D:\PhD-data\AudioSet - final\output-anthro\--lKwp2nVm0_30_2.wav,anthrophony
0.334635545,0.689537059,0.529281231,0.244417848,0.477919615,0.309097591,0.59618944,0.287418723,0.380907553,0.468326899,0.473296367,0.640623047,0.523865143,0.709115814,0.701436387,0.456944747,0.542235451,0.569350621,0.581434601,0.596643129,0.560123019,0.577728716,0.583402104,0.592915275,0.597792482,0.581968423,0.584704643,0.581276778,0.596458672,0.611493794,0.602633647,0.603923384,0.601906178,0.601229842,0.602591782,0.596901028,0.606111037,0.596363424,0.593836846,D:\PhD-data\AudioSet - final\output-anthro\--P4wuph3Mc_0_1.wav,anthrophony
0.377481126,0.747393056,0.600027984,0.25955355,0.558246273,0.285786244,0.499068352,0.282610841,0.352070949,0.410800193,0.333863574,0.570364214,0.504904636,0.44704007,0.521136672,0.542413119,0.541320224,0.561971071,0.602731552,0.584432498,0.571524547,0.591207364,0.590440693,0.610217396,0.587632374,0.53493811,0.57635621,0.568862057,0.566517952,0.572829753,0.563005547,0.5726659,0.569539013,0.568311307,0.575738353,0.56533876,0.574707982,0.572067337,0.564665601,D:\PhD-data\AudioSet - final\output-anthro\--P4wuph3Mc_0_2.wav,anthrophony
0.020723277,0.27382427,0.76394417,0.445462741,0.733467008,0.491750503,0.714365132,0.581688595,0.570012781,0.651830382,0.547130759,0.676234035,0.629698854,0.359653699,0.276747706,0.268020593,0.310957004,0.243931623,0.272477568,0.247819726,0.247136865,0.25731161,0.250256287,0.269917953,0.288990411,0.256249934,0.286218281,0.29365879,0.271757213,0.263653829,0.267581754,0.264263705,0.264177003,0.266126192,0.269385875,0.260099638,0.269175454,0.269273773,0.264378228,D:\PhD-data\AudioSet - final\output-anthro\--rBe2ZPpzY_30_1.wav,anthrophony
0.050075516,0.353819751,0.735998139,0.455764632,0.848518005,0.51488766,0.663191142,0.535210544,0.548465761,0.671050967,0.572232331,0.634785586,0.500580702,0.184846573,0.227525708,0.302729192,0.191238364,0.182855863,0.272558129,0.249721907,0.202734904,0.233440913,0.236720826,0.238019069,0.234908058,0.210843604,0.225876072,0.230944342,0.231321617,0.224380228,0.219181741,0.227358233,0.230015633,0.229193342,0.228668036,0.221970301,0.231809079,0.225390813,0.21835884,D:\PhD-data\AudioSet - final\output-anthro\--rBe2ZPpzY_30_2.wav,anthrophony
0.508603091,0.855493948,0.838545377,0.21333262,0.533455666,0.409546135,0.615762583,0.443993418,0.426094593,0.435309106,0.336010688,0.544982712,0.498419855,0.232697029,0.202651078,0.212969524,0.209161212,0.231768899,0.240465576,0.224267937,0.217103861,0.225582834,0.220524418,0.219725866,0.20415984,0.188721281,0.228536486,0.222037002,0.221270137,0.225865919,0.218620438,0.22061702,0.218403942,0.220597947,0.222132828,0.215995717,0.218942205,0.218075306,0.218382521,D:\PhD-data\AudioSet - final\output-anthro\--uhc3sHpTM_30_1.wav,anthrophony
